uid,tid,lat,lng,-,Alt,dayNo,date,time,datetime
94,4,39.9039,116.45465,0,121.391076115486,39296.1999421296,2007-08-02,04:47:55,2007-08-02 12:47:55
94,5,39.9752833333333,116.338183333333,0,232.939632545932,39300.9862152778,2007-08-06,23:40:09,2007-08-07 07:40:09
94,5,39.98535,116.351016666667,0,177.165354330709,39300.9933796296,2007-08-06,23:50:28,2007-08-07 07:50:28
94,6,40.00855,116.477433333333,0,95.1443569553806,39295.4703472222,2007-08-01,11:17:18,2007-08-01 19:17:18
94,6,39.98815,116.42795,0,131.233595800525,39295.5011342593,2007-08-01,12:01:38,2007-08-01 20:01:38
94,7,39.9769,116.34695,0,134.514435695538,39297.3597569444,2007-08-03,08:38:03,2007-08-03 16:38:03
94,7,39.97245,116.34625,0,275.590551181102,39297.3613888889,2007-08-03,08:40:24,2007-08-03 16:40:24
94,8,39.97805,116.34115,0,121.391076115486,39296.6479282407,2007-08-02,15:33:01,2007-08-02 23:33:01
94,8,39.97665,116.337516666667,0,423.228346456693,39296.6571064815,2007-08-02,15:46:14,2007-08-02 23:46:14
94,9,40.0078333333333,116.476816666667,0,167.322834645669,39304.4108912037,2007-08-10,09:51:41,2007-08-10 17:51:41
94,9,39.9756833333333,116.3309,0,226.377952755906,39304.4628009259,2007-08-10,11:06:26,2007-08-10 19:06:26
94,10,39.9760333333333,116.337733333333,0,134.514435695538,39299.9774884259,2007-08-05,23:27:35,2007-08-06 07:27:35
94,10,40.0088333333333,116.477783333333,0,150.918635170604,39300.0257407407,2007-08-06,00:37:04,2007-08-06 08:37:04
94,11,39.97555,116.34705,0,390.419947506562,39297.3614467593,2007-08-03,08:40:29,2007-08-03 16:40:29
94,11,39.9766666666667,116.33795,0,190.288713910761,39297.5885185185,2007-08-03,14:07:28,2007-08-03 22:07:28
94,12,39.9856,116.359283333333,0,177.165354330709,39300.9941782407,2007-08-06,23:51:37,2007-08-07 07:51:37
94,12,40.0083,116.478283333333,0,144.356955380577,39301.0277083333,2007-08-07,00:39:54,2007-08-07 08:39:54
94,13,40.01425,116.448966666667,0,88.5826771653543,39302.4189236111,2007-08-08,10:03:15,2007-08-08 18:03:15
94,13,39.9766166666667,116.3381,0,278.871391076115,39302.5964583333,2007-08-08,14:18:54,2007-08-08 22:18:54
94,14,39.9795166666667,116.344616666667,0,177.165354330709,39295.6236342593,2007-08-01,14:58:02,2007-08-01 22:58:02
94,14,39.9764833333333,116.340133333333,0,557.742782152231,39295.6411805556,2007-08-01,15:23:18,2007-08-01 23:23:18
94,15,39.9777833333333,116.3388,0,226.377952755906,39299.0649305556,2007-08-05,01:33:30,2007-08-05 09:33:30
94,15,39.9769666666667,116.3376,0,141.076115485564,39299.6675925926,2007-08-05,16:01:20,2007-08-06 00:01:20
94,16,39.9759333333333,116.33735,0,433.070866141732,39296.9953240741,2007-08-02,23:53:16,2007-08-03 07:53:16
94,16,39.9789666666667,116.344366666667,0,134.514435695538,39297.1785763889,2007-08-03,04:17:09,2007-08-03 12:17:09
94,17,40.0082333333333,116.480066666667,0,150.918635170604,39300.4094791667,2007-08-06,09:49:39,2007-08-06 17:49:39
94,17,39.9764166666667,116.338083333333,0,164.041994750656,39300.6776851852,2007-08-06,16:15:52,2007-08-07 00:15:52
94,18,39.97675,116.33765,0,239.501312335958,39303.9683912037,2007-08-09,23:14:29,2007-08-10 07:14:29
94,18,40.0082666666667,116.478183333333,0,167.322834645669,39304.023275463,2007-08-10,00:33:31,2007-08-10 08:33:31
94,19,39.9768,116.337716666667,0,308.398950131234,39301.9683101852,2007-08-07,23:14:22,2007-08-08 07:14:22
94,19,40.0083166666667,116.47805,0,85.3018372703412,39302.0223032407,2007-08-08,00:32:07,2007-08-08 08:32:07
94,20,39.97775,116.341716666667,0,232.939632545932,39303.4327662037,2007-08-09,10:23:11,2007-08-09 18:23:11
94,20,39.9768,116.338166666667,0,239.501312335958,39303.6671990741,2007-08-09,16:00:46,2007-08-10 00:00:46
94,21,39.9762666666667,116.330533333333,0,367.45406824147,39294.4921643519,2007-07-31,11:48:43,2007-07-31 19:48:43
94,21,39.9768166666667,116.337533333333,0,413.385826771654,39294.6574537037,2007-07-31,15:46:44,2007-07-31 23:46:44
112,0,39.97568,116.3308416,0,128.0,39596.6586921296,2008-05-28,15:48:31,2008-05-28 23:48:31
112,0,39.9706049,116.323465,0,173.9,39596.6695949074,2008-05-28,16:04:13,2008-05-29 00:04:13
112,1,39.974995,116.3273999,0,219.8,39627.7035763889,2008-06-28,16:53:09,2008-06-29 00:53:09
112,1,39.9717883,116.3246616,0,219.8,39627.7091898148,2008-06-28,17:01:14,2008-06-29 01:01:14
112,2,39.9720516,116.3249233,0,0.0,39578.4785416667,2008-05-10,11:29:06,2008-05-10 19:29:06
112,2,39.9764,116.3305733,0,0.0,39578.5730555556,2008-05-10,13:45:12,2008-05-10 21:45:12
112,3,39.9752233,116.3302449,0,114.8,39622.6609606481,2008-06-23,15:51:47,2008-06-23 23:51:47
112,3,39.9718533,116.325175,0,305.1,39622.6733217593,2008-06-23,16:09:35,2008-06-24 00:09:35
112,4,39.9720733,116.3246633,0,167.3,39625.1350115741,2008-06-26,03:14:25,2008-06-26 11:14:25
112,4,39.9755416,116.3319283,0,200.1,39625.1431481481,2008-06-26,03:26:08,2008-06-26 11:26:08
112,5,39.9753933,116.3307749,0,131.2,39617.5282291667,2008-06-18,12:40:39,2008-06-18 20:40:39
112,5,39.9719916,116.3255566,0,347.8,39617.6057638889,2008-06-18,14:32:18,2008-06-18 22:32:18
112,6,39.9753516,116.3289549,0,200.1,39637.6811574074,2008-07-08,16:20:52,2008-07-09 00:20:52
112,6,39.9719633,116.3253583,0,183.7,39637.688900463,2008-07-08,16:32:01,2008-07-09 00:32:01
112,7,39.9752766,116.3304949,0,203.4,39645.6553472222,2008-07-16,15:43:42,2008-07-16 23:43:42
112,7,39.9720316,116.3248916,0,187.0,39645.6767476852,2008-07-16,16:14:31,2008-07-17 00:14:31
112,8,39.9714299,116.3251883,0,68.9,39596.0619212963,2008-05-28,01:29:10,2008-05-28 09:29:10
112,8,39.97787,116.3305583,0,662.7,39596.069375,2008-05-28,01:39:54,2008-05-28 09:39:54
112,9,39.9752533,116.3128133,0,242.8,39639.4904513889,2008-07-10,11:46:15,2008-07-10 19:46:15
112,9,39.9670066,116.3305599,0,216.5,39639.6357291667,2008-07-10,15:15:27,2008-07-10 23:15:27
112,10,39.9754116,116.3295449,0,167.3,39639.4122337963,2008-07-10,09:53:37,2008-07-10 17:53:37
112,10,39.9757199,116.31095,0,239.5,39639.4369560185,2008-07-10,10:29:13,2008-07-10 18:29:13
112,11,39.9726049,116.3264683,0,0.0,39564.5706481481,2008-04-26,13:41:44,2008-04-26 21:41:44
112,11,39.9666433,116.3263066,0,0.0,39564.5832638889,2008-04-26,13:59:54,2008-04-26 21:59:54
112,12,39.9724383,116.3272383,0,0.0,39566.9717361111,2008-04-28,23:19:18,2008-04-29 07:19:18
112,12,39.9723699,116.324845,0,0.0,39567.0332638889,2008-04-29,00:47:54,2008-04-29 08:47:54
112,13,39.9716133,116.3249583,0,160.8,39636.1004282407,2008-07-07,02:24:37,2008-07-07 10:24:37
112,13,39.9755633,116.3311466,0,154.2,39636.1090046296,2008-07-07,02:36:58,2008-07-07 10:36:58
112,14,39.9748666,116.3281666,0,0.0,39580.9608796296,2008-05-12,23:03:40,2008-05-13 07:03:40
112,14,39.9690349,116.3264666,0,0.0,39580.9693287037,2008-05-12,23:15:50,2008-05-13 07:15:50
112,15,39.9759699,116.3309216,0,164.0,39602.6515046296,2008-06-03,15:38:10,2008-06-03 23:38:10
112,15,39.9721849,116.3248633,0,160.8,39602.6586689815,2008-06-03,15:48:29,2008-06-03 23:48:29
112,16,39.975515,116.3306099,0,88.6,39588.713900463,2008-05-20,17:08:01,2008-05-21 01:08:01
112,16,39.9817933,116.3231999,0,196.9,39588.7325694444,2008-05-20,17:34:54,2008-05-21 01:34:54
112,17,39.9754433,116.3305583,0,0.0,39575.097337963,2008-05-07,02:20:10,2008-05-07 10:20:10
112,17,39.9717466,116.3246749,0,0.0,39575.1055439815,2008-05-07,02:31:59,2008-05-07 10:31:59
112,18,39.9752033,116.3288383,0,308.4,39630.228900463,2008-07-01,05:29:37,2008-07-01 13:29:37
112,18,39.9756166,116.3310549,0,265.7,39630.5583101852,2008-07-01,13:23:58,2008-07-01 21:23:58
112,19,39.9750599,116.3290599,0,0.0,39480.4188078704,2008-02-02,10:03:05,2008-02-02 18:03:05
112,19,39.8937983,116.3135749,0,0.0,39480.5157638889,2008-02-02,12:22:42,2008-02-02 20:22:42
112,20,40.1174316,115.9198233,0,0.0,39505.5605208333,2008-02-27,13:27:09,2008-02-27 21:27:09
112,20,39.9756566,116.3302283,0,0.0,39505.7824305556,2008-02-27,18:46:42,2008-02-28 02:46:42
112,21,39.9754666,116.3292149,0,154.2,39612.6827430556,2008-06-13,16:23:09,2008-06-14 00:23:09
112,21,39.9720483,116.3248766,0,200.1,39612.6898032407,2008-06-13,16:33:19,2008-06-14 00:33:19
112,22,39.9756049,116.33087,0,170.6,39590.6608796296,2008-05-22,15:51:40,2008-05-22 23:51:40
112,22,39.97194,116.3249233,0,210.0,39590.6697800926,2008-05-22,16:04:29,2008-05-23 00:04:29
112,23,39.9755799,116.3307633,0,0.0,39568.7721875,2008-04-30,18:31:57,2008-05-01 02:31:57
112,23,39.9720966,116.3249966,0,0.0,39568.7806597222,2008-04-30,18:44:09,2008-05-01 02:44:09
112,24,39.9752283,116.3304416,0,216.5,39601.6306597222,2008-06-02,15:08:09,2008-06-02 23:08:09
112,24,39.9721283,116.3252633,0,219.8,39601.6414467593,2008-06-02,15:23:41,2008-06-02 23:23:41
112,25,39.9749366,116.3294716,0,0.0,39567.3755671296,2008-04-29,09:00:49,2008-04-29 17:00:49
112,25,39.9683833,116.3101766,0,0.0,39567.3856597222,2008-04-29,09:15:21,2008-04-29 17:15:21
112,26,39.9758449,116.3277666,0,190.3,39594.7748032407,2008-05-26,18:35:43,2008-05-27 02:35:43
112,26,39.9752616,116.3278783,0,190.3,39594.7749305556,2008-05-26,18:35:54,2008-05-27 02:35:54
112,27,39.9972433,116.4019516,0,160.8,39635.071875,2008-07-06,01:43:30,2008-07-06 09:43:30
112,27,39.9993783,116.407495,0,150.9,39635.0764351852,2008-07-06,01:50:04,2008-07-06 09:50:04
112,28,39.9713349,116.3249416,0,167.3,39605.0693055556,2008-06-06,01:39:48,2008-06-06 09:39:48
112,28,39.9756966,116.3308683,0,164.0,39605.0767361111,2008-06-06,01:50:30,2008-06-06 09:50:30
112,29,40.0039616,116.3972849,0,203.4,39621.1674421296,2008-06-22,04:01:07,2008-06-22 12:01:07
112,29,39.94662,116.3507849,0,-344.5,39621.339224537,2008-06-22,08:08:29,2008-06-22 16:08:29
112,30,39.9718483,116.3249466,0,252.6,39608.0758680556,2008-06-09,01:49:15,2008-06-09 09:49:15
112,30,39.9757183,116.3307949,0,249.3,39608.0843865741,2008-06-09,02:01:31,2008-06-09 10:01:31
112,31,39.9866083,116.3914599,0,0.0,39560.5582060185,2008-04-22,13:23:49,2008-04-22 21:23:49
112,31,39.9886683,116.3957216,0,0.0,39560.5632175926,2008-04-22,13:31:02,2008-04-22 21:31:02
112,32,39.99658,116.4012133,0,206.7,39628.1916203704,2008-06-29,04:35:56,2008-06-29 12:35:56
112,32,39.9757533,116.3307333,0,196.9,39628.2138888889,2008-06-29,05:08:00,2008-06-29 13:08:00
112,33,39.9753466,116.3278983,0,0.0,39552.5027083333,2008-04-14,12:03:54,2008-04-14 20:03:54
112,33,39.97567,116.3308049,0,0.0,39552.6018287037,2008-04-14,14:26:38,2008-04-14 22:26:38
112,34,39.9717183,116.32495,0,180.4,39589.1101736111,2008-05-21,02:38:39,2008-05-21 10:38:39
112,34,39.9758583,116.3309916,0,173.9,39589.1187847222,2008-05-21,02:51:03,2008-05-21 10:51:03
112,35,39.974915,116.3286766,0,0.0,39576.4080324074,2008-05-08,09:47:34,2008-05-08 17:47:34
112,35,39.9756483,116.3310516,0,0.0,39576.4106712963,2008-05-08,09:51:22,2008-05-08 17:51:22
112,36,39.9720999,116.3250616,0,0.0,39581.7701041667,2008-05-13,18:28:57,2008-05-14 02:28:57
112,36,39.9785833,116.3280866,0,0.0,39581.7870601852,2008-05-13,18:53:22,2008-05-14 02:53:22
112,37,39.9755116,116.3307699,0,0.0,39573.0536458333,2008-05-05,01:17:15,2008-05-05 09:17:15
112,37,39.9717549,116.3246833,0,0.0,39573.062337963,2008-05-05,01:29:46,2008-05-05 09:29:46
112,38,39.9756283,116.3306833,0,180.4,39591.5448726852,2008-05-23,13:04:37,2008-05-23 21:04:37
112,38,39.9722233,116.3242199,0,262.5,39591.5541435185,2008-05-23,13:17:58,2008-05-23 21:17:58
112,39,39.9714966,116.3250249,0,183.7,39645.0879513889,2008-07-16,02:06:39,2008-07-16 10:06:39
112,39,39.975135,116.3297416,0,-3.3,39645.1099074074,2008-07-16,02:38:16,2008-07-16 10:38:16
112,40,39.9724333333333,116.3274,0,269.028871391076,39475.0447685185,2008-01-28,01:04:28,2008-01-28 09:04:28
112,40,39.9759166666667,116.329966666667,0,262.46719160105,39475.046412037,2008-01-28,01:06:50,2008-01-28 09:06:50
112,41,39.9715549,116.3247433,0,78.7,39640.0855439815,2008-07-11,02:03:11,2008-07-11 10:03:11
112,41,39.9757349,116.3308466,0,137.8,39640.0951851852,2008-07-11,02:17:04,2008-07-11 10:17:04
112,42,40.0039966,116.3997999,0,0.0,39565.3940277778,2008-04-27,09:27:24,2008-04-27 17:27:24
112,42,40.0046516,116.3959949,0,0.0,39565.3971643519,2008-04-27,09:31:55,2008-04-27 17:31:55
112,43,39.9727666,116.3270366,0,246.1,39599.132650463,2008-05-31,03:11:01,2008-05-31 11:11:01
112,43,39.9756199,116.3308199,0,164.0,39599.139537037,2008-05-31,03:20:56,2008-05-31 11:20:56
112,44,39.9756316,116.3291133,0,0.0,39553.5625462963,2008-04-15,13:30:04,2008-04-15 21:30:04
112,44,39.9008683,116.4227666,0,0.0,39553.6055787037,2008-04-15,14:32:02,2008-04-15 22:32:02
112,45,39.9716283,116.324915,0,173.9,39614.0257986111,2008-06-15,00:37:09,2008-06-15 08:37:09
112,45,40.0042566,116.3960283,0,213.3,39614.0624421296,2008-06-15,01:29:55,2008-06-15 09:29:55
112,46,39.974915,116.3292266,0,200.1,39621.0355324074,2008-06-22,00:51:10,2008-06-22 08:51:10
112,46,39.9981616,116.3967599,0,206.7,39621.0685763889,2008-06-22,01:38:45,2008-06-22 09:38:45
112,47,39.9912933,116.3212783,0,0.0,39549.8602314815,2008-04-11,20:38:44,2008-04-12 04:38:44
112,47,39.9714883,116.3443866,0,0.0,39549.9593518519,2008-04-11,23:01:28,2008-04-12 07:01:28
112,48,39.9716883,116.3250633,0,144.4,39607.0322569444,2008-06-08,00:46:27,2008-06-08 08:46:27
112,48,40.0043766,116.3961333,0,200.1,39607.0652314815,2008-06-08,01:33:56,2008-06-08 09:33:56
112,49,39.971715,116.3251683,0,0.0,39573.373599537,2008-05-05,08:57:59,2008-05-05 16:57:59
112,49,39.9756083,116.3308666,0,0.0,39573.3814583333,2008-05-05,09:09:18,2008-05-05 17:09:18
112,50,39.9754549,116.33073,0,0.0,39577.0750115741,2008-05-09,01:48:01,2008-05-09 09:48:01
112,50,39.9715633,116.3254833,0,0.0,39577.0871643518,2008-05-09,02:05:31,2008-05-09 10:05:31
112,51,39.9717266,116.3250233,0,124.7,39602.0684606481,2008-06-03,01:38:35,2008-06-03 09:38:35
112,51,39.9753016,116.3307949,0,167.3,39602.0793055556,2008-06-03,01:54:12,2008-06-03 09:54:12
112,52,39.9715399,116.3245783,0,298.6,39647.0639351852,2008-07-18,01:32:04,2008-07-18 09:32:04
112,52,39.9755899,116.3312566,0,219.8,39647.0749652778,2008-07-18,01:47:57,2008-07-18 09:47:57
112,53,39.9779,116.3352216,0,0.0,39578.7921296296,2008-05-10,19:00:40,2008-05-11 03:00:40
112,53,39.9756966,116.3309583,0,0.0,39578.9627893518,2008-05-10,23:06:25,2008-05-11 07:06:25
112,54,39.9708616,116.3279183,0,0.0,39548.3967939815,2008-04-10,09:31:23,2008-04-10 17:31:23
112,54,39.9721366,116.3286716,0,0.0,39548.3980555556,2008-04-10,09:33:12,2008-04-10 17:33:12
112,55,39.975445,116.33092,0,177.2,39597.6642476852,2008-05-29,15:56:31,2008-05-29 23:56:31
112,55,39.9720183,116.3251666,0,187.0,39597.6760416667,2008-05-29,16:13:30,2008-05-30 00:13:30
112,56,39.9754416,116.3312416,0,259.2,39628.0323263889,2008-06-29,00:46:33,2008-06-29 08:46:33
112,56,39.99962,116.4071466,0,210.0,39628.0735763889,2008-06-29,01:45:57,2008-06-29 09:45:57
112,57,39.97536,116.3253866,0,3943.6,39623.0501736111,2008-06-24,01:12:15,2008-06-24 09:12:15
112,57,39.9758599,116.3252283,0,3943.6,39623.0508912037,2008-06-24,01:13:17,2008-06-24 09:13:17
112,58,39.9474466,116.3729166,0,0.0,39508.7975694444,2008-03-01,19:08:30,2008-03-02 03:08:30
112,58,39.965315,116.3744199,0,0.0,39508.8017708333,2008-03-01,19:14:33,2008-03-02 03:14:33
112,59,39.9695833,116.329405,0,0.0,39550.6331365741,2008-04-12,15:11:43,2008-04-12 23:11:43
112,59,39.9752433,116.3289266,0,0.0,39550.6458449074,2008-04-12,15:30:01,2008-04-12 23:30:01
112,60,39.9701283,116.3306649,0,0.0,39545.485150463,2008-04-07,11:38:37,2008-04-07 19:38:37
112,60,40.3596566,116.016065,0,0.0,39545.7096180556,2008-04-07,17:01:51,2008-04-08 01:01:51
112,61,39.9753783,116.3304816,0,0.0,39566.9646527778,2008-04-28,23:09:06,2008-04-29 07:09:06
112,61,39.9598666,116.3218149,0,0.0,39566.9715972222,2008-04-28,23:19:06,2008-04-29 07:19:06
112,62,39.9715916,116.3248766,0,82.0,39624.0527893519,2008-06-25,01:16:01,2008-06-25 09:16:01
112,62,39.9755099,116.33153,0,984.3,39624.062025463,2008-06-25,01:29:19,2008-06-25 09:29:19
112,63,39.9976599,116.3461483,0,0.0,39552.8133564815,2008-04-14,19:31:14,2008-04-15 03:31:14
112,63,39.9283366,116.3277749,0,0.0,39552.9735763889,2008-04-14,23:21:57,2008-04-15 07:21:57
112,64,39.9743766,116.3273483,0,0.0,39546.5073263889,2008-04-08,12:10:33,2008-04-08 20:10:33
112,64,39.9750066,116.3290749,0,0.0,39546.5853009259,2008-04-08,14:02:50,2008-04-08 22:02:50
112,65,39.9720449,116.3250099,0,200.1,39627.0846064815,2008-06-28,02:01:50,2008-06-28 10:01:50
112,65,39.9725716,116.3246566,0,200.1,39627.0860069444,2008-06-28,02:03:51,2008-06-28 10:03:51
112,66,39.9718783,116.3249866,0,0.0,39575.5071875,2008-05-07,12:10:21,2008-05-07 20:10:21
112,66,39.9760149,116.3299083,0,0.0,39575.5154861111,2008-05-07,12:22:18,2008-05-07 20:22:18
112,67,39.9756216,116.3305049,0,164.0,39629.671712963,2008-06-30,16:07:16,2008-07-01 00:07:16
112,67,39.971675,116.3249899,0,193.6,39629.681087963,2008-06-30,16:20:46,2008-07-01 00:20:46
112,68,39.9748799,116.3274399,0,164.0,39643.0872685185,2008-07-14,02:05:40,2008-07-14 10:05:40
112,68,39.9756133,116.33066,0,177.2,39643.090462963,2008-07-14,02:10:16,2008-07-14 10:10:16
112,69,39.9754483,116.3307866,0,173.9,39636.6817013889,2008-07-07,16:21:39,2008-07-08 00:21:39
112,69,39.9720449,116.3249966,0,206.7,39636.689224537,2008-07-07,16:32:29,2008-07-08 00:32:29
112,70,40.1227483,116.262555,0,0.0,39545.7977777778,2008-04-07,19:08:48,2008-04-08 03:08:48
112,70,40.0481683,116.2995899,0,0.0,39545.8395138889,2008-04-07,20:08:54,2008-04-08 04:08:54
112,71,39.9717183,116.3249483,0,203.4,39637.0737962963,2008-07-08,01:46:16,2008-07-08 09:46:16
112,71,39.9717183,116.3249533,0,203.4,39637.0738773148,2008-07-08,01:46:23,2008-07-08 09:46:23
112,72,39.9742766,116.3406316,0,3940.3,39623.6505439815,2008-06-24,15:36:47,2008-06-24 23:36:47
112,72,39.9721283,116.3250299,0,121.4,39623.6613773148,2008-06-24,15:52:23,2008-06-24 23:52:23
112,73,39.96639,116.3368083,0,0.0,39549.972650463,2008-04-11,23:20:37,2008-04-12 07:20:37
112,73,39.9665466,116.3281283,0,0.0,39549.9789467593,2008-04-11,23:29:41,2008-04-12 07:29:41
112,74,39.9716883,116.32502,0,183.7,39646.0561111111,2008-07-17,01:20:48,2008-07-17 09:20:48
112,74,39.97568,116.3308949,0,144.4,39646.0653587963,2008-07-17,01:34:07,2008-07-17 09:34:07
112,75,39.9754883,116.3308433,0,190.3,39644.5409375,2008-07-15,12:58:57,2008-07-15 20:58:57
112,75,39.9720933,116.3252716,0,196.9,39644.5541550926,2008-07-15,13:17:59,2008-07-15 21:17:59
112,76,39.9724933,116.327095,0,134.5,39640.7081828704,2008-07-11,16:59:47,2008-07-12 00:59:47
112,76,39.9724566,116.326225,0,134.5,39640.7088657407,2008-07-11,17:00:46,2008-07-12 01:00:46
112,77,39.9749366,116.3280083,0,180.4,39586.0417824074,2008-05-18,01:00:10,2008-05-18 09:00:10
112,77,40.0044516,116.3960066,0,193.6,39586.0661226852,2008-05-18,01:35:13,2008-05-18 09:35:13
112,78,39.9757499,116.3305466,0,39.4,39585.2945717593,2008-05-17,07:04:11,2008-05-17 15:04:11
112,78,40.0542699,116.3163983,0,-12227.7,39585.3370601852,2008-05-17,08:05:22,2008-05-17 16:05:22
112,79,39.9756783,116.3306799,0,0.0,39580.0722337963,2008-05-12,01:44:01,2008-05-12 09:44:01
112,79,39.9720433,116.3249433,0,0.0,39580.0787152778,2008-05-12,01:53:21,2008-05-12 09:53:21
112,80,39.9717733,116.3249649,0,177.2,39606.0605555556,2008-06-07,01:27:12,2008-06-07 09:27:12
112,80,39.9758316,116.3309099,0,180.4,39606.0676967593,2008-06-07,01:37:29,2008-06-07 09:37:29
112,81,39.9715816,116.3249366,0,196.9,39613.1601851852,2008-06-14,03:50:40,2008-06-14 11:50:40
112,81,39.9756533,116.3306883,0,196.9,39613.1868518519,2008-06-14,04:29:04,2008-06-14 12:29:04
112,82,39.9716466,116.3249716,0,160.8,39615.0575347222,2008-06-16,01:22:51,2008-06-16 09:22:51
112,82,39.9733583,116.3258316,0,160.8,39615.0592708333,2008-06-16,01:25:21,2008-06-16 09:25:21
112,83,40.0043749,116.3961733,0,59.1,39614.2622569444,2008-06-15,06:17:39,2008-06-15 14:17:39
112,83,39.9755616,116.3311666,0,164.0,39614.2930208333,2008-06-15,07:01:57,2008-06-15 15:01:57
112,84,39.9722983,116.324915,0,367.5,39644.5968634259,2008-07-15,14:19:29,2008-07-15 22:19:29
112,84,39.9756983,116.3309116,0,249.3,39644.6158333333,2008-07-15,14:46:48,2008-07-15 22:46:48
112,85,39.9746616,116.3265499,0,88.6,39588.5637847222,2008-05-20,13:31:51,2008-05-20 21:31:51
112,85,39.9747683,116.3270766,0,88.6,39588.5645601852,2008-05-20,13:32:58,2008-05-20 21:32:58
112,86,39.971745,116.3248666,0,246.1,39635.0501967593,2008-07-06,01:12:17,2008-07-06 09:12:17
112,86,39.9721966,116.3250566,0,246.1,39635.050787037,2008-07-06,01:13:08,2008-07-06 09:13:08
112,87,39.9717249,116.3249949,0,216.5,39628.0316435185,2008-06-29,00:45:34,2008-06-29 08:45:34
112,87,39.9732233,116.3270499,0,239.5,39628.0322569444,2008-06-29,00:46:27,2008-06-29 08:46:27
112,88,40.0039533,116.39758,0,193.6,39607.186400463,2008-06-08,04:28:25,2008-06-08 12:28:25
112,88,39.9772683,116.3311483,0,252.6,39607.2232407407,2008-06-08,05:21:28,2008-06-08 13:21:28
112,89,40.0170149,116.5390699,0,157.5,39598.4588078704,2008-05-30,11:00:41,2008-05-30 19:00:41
112,89,39.9756499,116.3308066,0,324.8,39598.5350347222,2008-05-30,12:50:27,2008-05-30 20:50:27
112,90,39.9758233,116.3318516,0,0.0,39501.5546180556,2008-02-23,13:18:39,2008-02-23 21:18:39
112,90,39.9758416,116.3316649,0,0.0,39501.8333333333,2008-02-23,20:00:00,2008-02-24 04:00:00
112,91,39.9725399,116.32619,0,154.2,39639.1038425926,2008-07-10,02:29:32,2008-07-10 10:29:32
112,91,39.9756749,116.3308616,0,167.3,39639.1117824074,2008-07-10,02:40:58,2008-07-10 10:40:58
112,92,39.9772266,116.3285883,0,187.0,39642.6866435185,2008-07-13,16:28:46,2008-07-14 00:28:46
112,92,39.9722266,116.3251933,0,167.3,39642.6964699074,2008-07-13,16:42:55,2008-07-14 00:42:55
112,93,39.9716733,116.3249383,0,190.3,39618.960150463,2008-06-19,23:02:37,2008-06-20 07:02:37
112,93,39.9719516,116.3251233,0,213.3,39619.5595717593,2008-06-20,13:25:47,2008-06-20 21:25:47
112,94,39.975485,116.3307949,0,170.6,39632.6458680556,2008-07-03,15:30:03,2008-07-03 23:30:03
112,94,39.9717033,116.325105,0,200.1,39632.6543402778,2008-07-03,15:42:15,2008-07-03 23:42:15
112,95,39.9724866,116.3265099,0,0.0,39563.3242708333,2008-04-25,07:46:57,2008-04-25 15:46:57
112,95,39.9876716,116.3959,0,0.0,39563.3625578704,2008-04-25,08:42:05,2008-04-25 16:42:05
112,96,39.9719233,116.3249516,0,334.6,39617.0567013889,2008-06-18,01:21:39,2008-06-18 09:21:39
112,96,39.9756383,116.3308166,0,311.7,39617.0651041667,2008-06-18,01:33:45,2008-06-18 09:33:45
112,97,39.9741583,116.3273766,0,0.0,39574.5171180556,2008-05-06,12:24:39,2008-05-06 20:24:39
112,97,39.9757933,116.3307633,0,0.0,39574.5217592593,2008-05-06,12:31:20,2008-05-06 20:31:20
112,98,39.9753016,116.3276166,0,0.0,39577.3694560185,2008-05-09,08:52:01,2008-05-09 16:52:01
112,98,39.9756716,116.3308783,0,0.0,39577.3730208333,2008-05-09,08:57:09,2008-05-09 16:57:09
112,99,39.9715783,116.3250949,0,147.6,39592.0212847222,2008-05-24,00:30:39,2008-05-24 08:30:39
112,99,39.9704099,116.3093349,0,196.9,39592.4878356481,2008-05-24,11:42:29,2008-05-24 19:42:29
112,100,39.975655,116.3305949,0,173.9,39586.6803472222,2008-05-18,16:19:42,2008-05-19 00:19:42
112,100,39.9720516,116.3250883,0,210.0,39586.6924421296,2008-05-18,16:37:07,2008-05-19 00:37:07
112,101,39.9716999,116.3250583,0,206.7,39594.0571180556,2008-05-26,01:22:15,2008-05-26 09:22:15
112,101,39.9756683,116.3307416,0,193.6,39594.0649305556,2008-05-26,01:33:30,2008-05-26 09:33:30
112,102,39.9739349,116.3274366,0,206.7,39590.0653009259,2008-05-22,01:34:02,2008-05-22 09:34:02
112,102,39.9758083,116.3307983,0,206.7,39590.0693865741,2008-05-22,01:39:55,2008-05-22 09:39:55
112,103,39.9706133,116.3242216,0,134.5,39642.0287731481,2008-07-13,00:41:26,2008-07-13 08:41:26
112,103,39.9999683,116.4073616,0,187.0,39642.064849537,2008-07-13,01:33:23,2008-07-13 09:33:23
112,104,39.9756216,116.3268949,0,0.0,39547.5133796296,2008-04-09,12:19:16,2008-04-09 20:19:16
112,104,39.9757133,116.3310149,0,0.0,39547.5770949074,2008-04-09,13:51:01,2008-04-09 21:51:01
112,105,39.9757499,116.33064,0,0.0,39570.0558333333,2008-05-02,01:20:24,2008-05-02 09:20:24
112,105,39.9711099,116.3254849,0,0.0,39570.1433680556,2008-05-02,03:26:27,2008-05-02 11:26:27
112,106,39.9716616,116.3249616,0,121.4,39587.0924652778,2008-05-19,02:13:09,2008-05-19 10:13:09
